"TIME","GEO","DECISION","CITIZEN","UNIT","Value"
"2006M05","Spain","Total positive decisions","Total","Person","30"
"2006M05","France","Total positive decisions","Total","Person","200"
"2006M05","Italy","Total positive decisions","Total","Person","315"
"2006M05","Cyprus","Total positive decisions","Total","Person","5"
"2006M05","Latvia","Total positive decisions","Total","Person","0"
"2006M05","Lithuania","Total positive decisions","Total","Person","55"
"2006M05","Luxembourg","Total positive decisions","Total","Person","50"
"2006M05","Hungary","Total positive decisions","Total","Person","25"
"2006M05","Malta","Total positive decisions","Total","Person","150"
"2006M05","Netherlands","Total positive decisions","Total","Person",":"
"2006M05","Austria","Total positive decisions","Total","Person","285"
"2006M05","Poland","Total positive decisions","Total","Person","240"
"2006M05","Portugal","Total positive decisions","Total","Person","0"
"2006M05","Romania","Total positive decisions","Total","Person","10"
"2006M05","Slovenia","Total positive decisions","Total","Person","0"
"2006M05","Slovakia","Total positive decisions","Total","Person","0"
"2006M05","Finland","Total positive decisions","Total","Person","55"
"2006M05","Sweden","Total positive decisions","Total","Person","1,165"
"2006M05","United Kingdom","Total positive decisions","Total","Person","420"
"2006M05","Norway","Total positive decisions","Total","Person","105"
"2006M06","Belgium","Total positive decisions","Total","Person","225"
"2006M06","Bulgaria","Total positive decisions","Total","Person","20"
"2006M06","Czech Republic","Total positive decisions","Total","Person","40"
"2006M06","Denmark","Total positive decisions","Total","Person","20"
"2006M06","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","195"
"2006M06","Estonia","Total positive decisions","Total","Person","0"
"2006M06","Ireland","Total positive decisions","Total","Person","30"
"2006M06","Greece","Total positive decisions","Total","Person","30"
"2006M06","Spain","Total positive decisions","Total","Person","35"
"2006M06","France","Total positive decisions","Total","Person","295"
"2006M06","Italy","Total positive decisions","Total","Person","260"
"2006M06","Cyprus","Total positive decisions","Total","Person","5"
"2006M06","Latvia","Total positive decisions","Total","Person","0"
"2006M06","Lithuania","Total positive decisions","Total","Person","80"
"2006M06","Luxembourg","Total positive decisions","Total","Person","10"
"2006M06","Hungary","Total positive decisions","Total","Person","10"
"2006M06","Malta","Total positive decisions","Total","Person","25"
"2006M06","Netherlands","Total positive decisions","Total","Person",":"
"2006M06","Austria","Total positive decisions","Total","Person","360"
"2006M06","Poland","Total positive decisions","Total","Person","170"
"2006M06","Portugal","Total positive decisions","Total","Person","0"
"2006M06","Romania","Total positive decisions","Total","Person","5"
"2006M06","Slovenia","Total positive decisions","Total","Person","0"
"2006M06","Slovakia","Total positive decisions","Total","Person","0"
"2006M06","Finland","Total positive decisions","Total","Person","85"
"2006M06","Sweden","Total positive decisions","Total","Person","1,410"
"2006M06","United Kingdom","Total positive decisions","Total","Person","320"
"2006M06","Norway","Total positive decisions","Total","Person","65"
"2006M07","Belgium","Total positive decisions","Total","Person","185"
"2006M07","Bulgaria","Total positive decisions","Total","Person","5"
"2006M07","Czech Republic","Total positive decisions","Total","Person","30"
"2006M07","Denmark","Total positive decisions","Total","Person","15"
"2006M07","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","135"
"2006M07","Estonia","Total positive decisions","Total","Person","0"
"2006M07","Ireland","Total positive decisions","Total","Person","35"
"2006M07","Greece","Total positive decisions","Total","Person","25"
"2006M07","Spain","Total positive decisions","Total","Person","20"
"2006M07","France","Total positive decisions","Total","Person","245"
"2006M07","Italy","Total positive decisions","Total","Person","340"
"2006M07","Cyprus","Total positive decisions","Total","Person","5"
"2006M07","Latvia","Total positive decisions","Total","Person","5"
"2006M07","Lithuania","Total positive decisions","Total","Person","40"
"2006M07","Luxembourg","Total positive decisions","Total","Person","45"
"2006M07","Hungary","Total positive decisions","Total","Person","0"
"2006M07","Malta","Total positive decisions","Total","Person","45"
"2006M07","Netherlands","Total positive decisions","Total","Person",":"
"2006M07","Austria","Total positive decisions","Total","Person","290"
"2006M07","Poland","Total positive decisions","Total","Person","140"
"2006M07","Portugal","Total positive decisions","Total","Person","0"
"2006M07","Romania","Total positive decisions","Total","Person","5"
"2006M07","Slovenia","Total positive decisions","Total","Person","0"
"2006M07","Slovakia","Total positive decisions","Total","Person","0"
"2006M07","Finland","Total positive decisions","Total","Person","75"
"2006M07","Sweden","Total positive decisions","Total","Person","900"
"2006M07","United Kingdom","Total positive decisions","Total","Person","315"
"2006M07","Norway","Total positive decisions","Total","Person","65"
"2006M08","Belgium","Total positive decisions","Total","Person","180"
"2006M08","Bulgaria","Total positive decisions","Total","Person","5"
"2006M08","Czech Republic","Total positive decisions","Total","Person","25"
"2006M08","Denmark","Total positive decisions","Total","Person","20"
"2006M08","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","150"
"2006M08","Estonia","Total positive decisions","Total","Person","0"
"2006M08","Ireland","Total positive decisions","Total","Person","20"
"2006M08","Greece","Total positive decisions","Total","Person","10"
"2006M08","Spain","Total positive decisions","Total","Person","0"
"2006M08","France","Total positive decisions","Total","Person","320"
"2006M08","Italy","Total positive decisions","Total","Person","545"
"2006M08","Cyprus","Total positive decisions","Total","Person","5"
"2006M08","Latvia","Total positive decisions","Total","Person","0"
"2006M08","Lithuania","Total positive decisions","Total","Person","30"
"2006M08","Luxembourg","Total positive decisions","Total","Person","20"
"2006M08","Hungary","Total positive decisions","Total","Person","0"
"2006M08","Malta","Total positive decisions","Total","Person","20"
"2006M08","Netherlands","Total positive decisions","Total","Person",":"
"2006M08","Austria","Total positive decisions","Total","Person","325"
"2006M08","Poland","Total positive decisions","Total","Person","210"
"2006M08","Portugal","Total positive decisions","Total","Person","5"
"2006M08","Romania","Total positive decisions","Total","Person","5"
"2006M08","Slovenia","Total positive decisions","Total","Person","0"
"2006M08","Slovakia","Total positive decisions","Total","Person","0"
"2006M08","Finland","Total positive decisions","Total","Person","60"
"2006M08","Sweden","Total positive decisions","Total","Person","1,215"
"2006M08","United Kingdom","Total positive decisions","Total","Person","340"
"2006M08","Norway","Total positive decisions","Total","Person","70"
"2006M09","Belgium","Total positive decisions","Total","Person","215"
"2006M09","Bulgaria","Total positive decisions","Total","Person","15"
"2006M09","Czech Republic","Total positive decisions","Total","Person","0"
"2006M09","Denmark","Total positive decisions","Total","Person","10"
"2006M09","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","135"
"2006M09","Estonia","Total positive decisions","Total","Person","0"
"2006M09","Ireland","Total positive decisions","Total","Person","30"
"2006M09","Greece","Total positive decisions","Total","Person","0"
"2006M09","Spain","Total positive decisions","Total","Person","15"
"2006M09","France","Total positive decisions","Total","Person","240"
"2006M09","Italy","Total positive decisions","Total","Person","715"
"2006M09","Cyprus","Total positive decisions","Total","Person","15"
"2006M09","Latvia","Total positive decisions","Total","Person","0"
"2006M09","Lithuania","Total positive decisions","Total","Person","10"
"2006M09","Luxembourg","Total positive decisions","Total","Person","15"
"2006M09","Hungary","Total positive decisions","Total","Person","15"
"2006M09","Malta","Total positive decisions","Total","Person","30"
"2006M09","Netherlands","Total positive decisions","Total","Person",":"
"2006M09","Austria","Total positive decisions","Total","Person","345"
"2006M09","Poland","Total positive decisions","Total","Person","125"
"2006M09","Portugal","Total positive decisions","Total","Person","0"
"2006M09","Romania","Total positive decisions","Total","Person","5"
"2006M09","Slovenia","Total positive decisions","Total","Person","0"
"2006M09","Slovakia","Total positive decisions","Total","Person","0"
"2006M09","Finland","Total positive decisions","Total","Person","75"
"2006M09","Sweden","Total positive decisions","Total","Person","1,195"
"2006M09","United Kingdom","Total positive decisions","Total","Person","335"
"2006M09","Norway","Total positive decisions","Total","Person","150"
"2006M10","Belgium","Total positive decisions","Total","Person","195"
"2006M10","Bulgaria","Total positive decisions","Total","Person","0"
"2006M10","Czech Republic","Total positive decisions","Total","Person","0"
"2006M10","Denmark","Total positive decisions","Total","Person","15"
"2006M10","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","145"
"2006M10","Estonia","Total positive decisions","Total","Person","0"
"2006M10","Ireland","Total positive decisions","Total","Person","35"
"2006M10","Greece","Total positive decisions","Total","Person","5"
"2006M10","Spain","Total positive decisions","Total","Person","20"
"2006M10","France","Total positive decisions","Total","Person","240"
"2006M10","Italy","Total positive decisions","Total","Person",":"
"2006M10","Cyprus","Total positive decisions","Total","Person","10"
"2006M10","Latvia","Total positive decisions","Total","Person","0"
"2006M10","Lithuania","Total positive decisions","Total","Person","10"
"2006M10","Luxembourg","Total positive decisions","Total","Person","15"
"2006M10","Hungary","Total positive decisions","Total","Person","35"
"2006M10","Malta","Total positive decisions","Total","Person","40"
"2006M10","Netherlands","Total positive decisions","Total","Person",":"
"2006M10","Austria","Total positive decisions","Total","Person","395"
"2006M10","Poland","Total positive decisions","Total","Person","285"
"2006M10","Portugal","Total positive decisions","Total","Person","0"
"2006M10","Romania","Total positive decisions","Total","Person","0"
"2006M10","Slovenia","Total positive decisions","Total","Person","0"
"2006M10","Slovakia","Total positive decisions","Total","Person","0"
"2006M10","Finland","Total positive decisions","Total","Person","55"
"2006M10","Sweden","Total positive decisions","Total","Person","1,065"
"2006M10","United Kingdom","Total positive decisions","Total","Person","460"
"2006M10","Norway","Total positive decisions","Total","Person","220"
"2006M11","Belgium","Total positive decisions","Total","Person","160"
"2006M11","Bulgaria","Total positive decisions","Total","Person","10"
"2006M11","Czech Republic","Total positive decisions","Total","Person","75"
"2006M11","Denmark","Total positive decisions","Total","Person","30"
"2006M11","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","205"
"2006M11","Estonia","Total positive decisions","Total","Person","0"
"2006M11","Ireland","Total positive decisions","Total","Person","40"
"2006M11","Greece","Total positive decisions","Total","Person","5"
"2006M11","Spain","Total positive decisions","Total","Person","10"
"2006M11","France","Total positive decisions","Total","Person","255"
"2006M11","Italy","Total positive decisions","Total","Person",":"
"2006M11","Cyprus","Total positive decisions","Total","Person","50"
"2006M11","Latvia","Total positive decisions","Total","Person","0"
"2006M11","Lithuania","Total positive decisions","Total","Person","0"
"2006M11","Luxembourg","Total positive decisions","Total","Person","50"
"2006M11","Hungary","Total positive decisions","Total","Person","30"
"2006M11","Malta","Total positive decisions","Total","Person","40"
"2006M11","Netherlands","Total positive decisions","Total","Person",":"
"2006M11","Austria","Total positive decisions","Total","Person","450"
"2006M11","Poland","Total positive decisions","Total","Person","160"
"2006M11","Portugal","Total positive decisions","Total","Person","0"
"2006M11","Romania","Total positive decisions","Total","Person","5"
"2006M11","Slovenia","Total positive decisions","Total","Person","0"
"2006M11","Slovakia","Total positive decisions","Total","Person","5"
"2006M11","Finland","Total positive decisions","Total","Person","55"
"2006M11","Sweden","Total positive decisions","Total","Person","1,350"
"2006M11","United Kingdom","Total positive decisions","Total","Person","510"
"2006M11","Norway","Total positive decisions","Total","Person","265"
"2006M12","Belgium","Total positive decisions","Total","Person","290"
"2006M12","Bulgaria","Total positive decisions","Total","Person","0"
"2006M12","Czech Republic","Total positive decisions","Total","Person","25"
"2006M12","Denmark","Total positive decisions","Total","Person","15"
"2006M12","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","230"
"2006M12","Estonia","Total positive decisions","Total","Person","0"
"2006M12","Ireland","Total positive decisions","Total","Person","10"
"2006M12","Greece","Total positive decisions","Total","Person","40"
"2006M12","Spain","Total positive decisions","Total","Person","0"
"2006M12","France","Total positive decisions","Total","Person","195"
"2006M12","Italy","Total positive decisions","Total","Person",":"
"2006M12","Cyprus","Total positive decisions","Total","Person","20"
"2006M12","Latvia","Total positive decisions","Total","Person","0"
"2006M12","Lithuania","Total positive decisions","Total","Person","0"
"2006M12","Luxembourg","Total positive decisions","Total","Person","60"
"2006M12","Hungary","Total positive decisions","Total","Person","25"
"2006M12","Malta","Total positive decisions","Total","Person","70"
"2006M12","Netherlands","Total positive decisions","Total","Person",":"
"2006M12","Austria","Total positive decisions","Total","Person","450"
"2006M12","Poland","Total positive decisions","Total","Person","260"
"2006M12","Portugal","Total positive decisions","Total","Person","0"
"2006M12","Romania","Total positive decisions","Total","Person","10"
"2006M12","Slovenia","Total positive decisions","Total","Person","0"
"2006M12","Slovakia","Total positive decisions","Total","Person","0"
"2006M12","Finland","Total positive decisions","Total","Person","70"
"2006M12","Sweden","Total positive decisions","Total","Person","1,580"
"2006M12","United Kingdom","Total positive decisions","Total","Person","425"
"2006M12","Norway","Total positive decisions","Total","Person","130"
"2007M01","Belgium","Total positive decisions","Total","Person","250"
"2007M01","Bulgaria","Total positive decisions","Total","Person","20"
"2007M01","Czech Republic","Total positive decisions","Total","Person","55"
"2007M01","Denmark","Total positive decisions","Total","Person","10"
"2007M01","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","220"
"2007M01","Estonia","Total positive decisions","Total","Person","0"
"2007M01","Ireland","Total positive decisions","Total","Person","45"
"2007M01","Greece","Total positive decisions","Total","Person","10"
"2007M01","Spain","Total positive decisions","Total","Person","10"
"2007M01","France","Total positive decisions","Total","Person",":"
"2007M01","Italy","Total positive decisions","Total","Person",":"
"2007M01","Cyprus","Total positive decisions","Total","Person","45"
"2007M01","Latvia","Total positive decisions","Total","Person","0"
"2007M01","Lithuania","Total positive decisions","Total","Person","25"
"2007M01","Luxembourg","Total positive decisions","Total","Person","105"
"2007M01","Hungary","Total positive decisions","Total","Person","10"
"2007M01","Malta","Total positive decisions","Total","Person","65"
"2007M01","Netherlands","Total positive decisions","Total","Person",":"
"2007M01","Austria","Total positive decisions","Total","Person","405"
"2007M01","Poland","Total positive decisions","Total","Person","295"
"2007M01","Portugal","Total positive decisions","Total","Person","0"
"2007M01","Romania","Total positive decisions","Total","Person","5"
"2007M01","Slovenia","Total positive decisions","Total","Person","0"
"2007M01","Slovakia","Total positive decisions","Total","Person","5"
"2007M01","Finland","Total positive decisions","Total","Person","35"
"2007M01","Sweden","Total positive decisions","Total","Person","1,300"
"2007M01","United Kingdom","Total positive decisions","Total","Person","600"
"2007M01","Norway","Total positive decisions","Total","Person","105"
"2007M02","Belgium","Total positive decisions","Total","Person","295"
"2007M02","Bulgaria","Total positive decisions","Total","Person","5"
"2007M02","Czech Republic","Total positive decisions","Total","Person","35"
"2007M02","Denmark","Total positive decisions","Total","Person","5"
"2007M02","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","230"
"2007M02","Estonia","Total positive decisions","Total","Person","0"
"2007M02","Ireland","Total positive decisions","Total","Person","30"
"2007M02","Greece","Total positive decisions","Total","Person","10"
"2007M02","Spain","Total positive decisions","Total","Person","15"
"2007M02","France","Total positive decisions","Total","Person",":"
"2007M02","Italy","Total positive decisions","Total","Person",":"
"2007M02","Cyprus","Total positive decisions","Total","Person","20"
"2007M02","Latvia","Total positive decisions","Total","Person","0"
"2007M02","Lithuania","Total positive decisions","Total","Person","20"
"2007M02","Luxembourg","Total positive decisions","Total","Person","40"
"2007M02","Hungary","Total positive decisions","Total","Person","15"
"2007M02","Malta","Total positive decisions","Total","Person","25"
"2007M02","Netherlands","Total positive decisions","Total","Person",":"
"2007M02","Austria","Total positive decisions","Total","Person","240"
"2007M02","Poland","Total positive decisions","Total","Person","340"
"2007M02","Portugal","Total positive decisions","Total","Person","0"
"2007M02","Romania","Total positive decisions","Total","Person","10"
"2007M02","Slovenia","Total positive decisions","Total","Person","0"
"2007M02","Slovakia","Total positive decisions","Total","Person","5"
"2007M02","Finland","Total positive decisions","Total","Person","65"
"2007M02","Sweden","Total positive decisions","Total","Person","1,530"
"2007M02","United Kingdom","Total positive decisions","Total","Person","550"
"2007M02","Norway","Total positive decisions","Total","Person","175"
"2007M03","Belgium","Total positive decisions","Total","Person","205"
"2007M03","Bulgaria","Total positive decisions","Total","Person","20"
"2007M03","Czech Republic","Total positive decisions","Total","Person","45"
"2007M03","Denmark","Total positive decisions","Total","Person","15"
"2007M03","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","255"
"2007M03","Estonia","Total positive decisions","Total","Person","0"
"2007M03","Ireland","Total positive decisions","Total","Person","30"
"2007M03","Greece","Total positive decisions","Total","Person","0"
"2007M03","Spain","Total positive decisions","Total","Person","15"
"2007M03","France","Total positive decisions","Total","Person",":"
"2007M03","Italy","Total positive decisions","Total","Person",":"
"2007M03","Cyprus","Total positive decisions","Total","Person","15"
"2007M03","Latvia","Total positive decisions","Total","Person","0"
"2007M03","Lithuania","Total positive decisions","Total","Person","45"
"2007M03","Luxembourg","Total positive decisions","Total","Person","35"
"2007M03","Hungary","Total positive decisions","Total","Person","10"
"2007M03","Malta","Total positive decisions","Total","Person","60"
"2007M03","Netherlands","Total positive decisions","Total","Person",":"
"2007M03","Austria","Total positive decisions","Total","Person","290"
"2007M03","Poland","Total positive decisions","Total","Person","540"
"2007M03","Portugal","Total positive decisions","Total","Person","0"
"2007M03","Romania","Total positive decisions","Total","Person","0"
"2007M03","Slovenia","Total positive decisions","Total","Person","0"
"2007M03","Slovakia","Total positive decisions","Total","Person","0"
"2007M03","Finland","Total positive decisions","Total","Person","50"
"2007M03","Sweden","Total positive decisions","Total","Person","3,110"
"2007M03","United Kingdom","Total positive decisions","Total","Person","570"
"2007M03","Norway","Total positive decisions","Total","Person","200"
"2007M04","Belgium","Total positive decisions","Total","Person","235"
"2007M04","Bulgaria","Total positive decisions","Total","Person","5"
"2007M04","Czech Republic","Total positive decisions","Total","Person","25"
"2007M04","Denmark","Total positive decisions","Total","Person","0"
"2007M04","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","180"
"2007M04","Estonia","Total positive decisions","Total","Person","0"
"2007M04","Ireland","Total positive decisions","Total","Person","35"
"2007M04","Greece","Total positive decisions","Total","Person","0"
"2007M04","Spain","Total positive decisions","Total","Person","25"
"2007M04","France","Total positive decisions","Total","Person",":"
"2007M04","Italy","Total positive decisions","Total","Person",":"
"2007M04","Cyprus","Total positive decisions","Total","Person","0"
"2007M04","Latvia","Total positive decisions","Total","Person","0"
"2007M04","Lithuania","Total positive decisions","Total","Person","30"
"2007M04","Luxembourg","Total positive decisions","Total","Person","50"
"2007M04","Hungary","Total positive decisions","Total","Person","20"
"2007M04","Malta","Total positive decisions","Total","Person","25"
"2007M04","Netherlands","Total positive decisions","Total","Person",":"
"2007M04","Austria","Total positive decisions","Total","Person","290"
"2007M04","Poland","Total positive decisions","Total","Person","290"
"2007M04","Portugal","Total positive decisions","Total","Person","0"
"2007M04","Romania","Total positive decisions","Total","Person","10"
"2007M04","Slovenia","Total positive decisions","Total","Person","5"
"2007M04","Slovakia","Total positive decisions","Total","Person","5"
"2007M04","Finland","Total positive decisions","Total","Person","70"
"2007M04","Sweden","Total positive decisions","Total","Person","1,035"
"2007M04","United Kingdom","Total positive decisions","Total","Person","535"
"2007M04","Norway","Total positive decisions","Total","Person","110"
"2007M05","Belgium","Total positive decisions","Total","Person","205"
"2007M05","Bulgaria","Total positive decisions","Total","Person","25"
"2007M05","Czech Republic","Total positive decisions","Total","Person","45"
"2007M05","Denmark","Total positive decisions","Total","Person","10"
"2007M05","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","255"
"2007M05","Estonia","Total positive decisions","Total","Person","0"
"2007M05","Ireland","Total positive decisions","Total","Person","25"
"2007M05","Greece","Total positive decisions","Total","Person","0"
"2007M05","Spain","Total positive decisions","Total","Person","30"
"2007M05","France","Total positive decisions","Total","Person",":"
"2007M05","Italy","Total positive decisions","Total","Person",":"
"2007M05","Cyprus","Total positive decisions","Total","Person","25"
"2007M05","Latvia","Total positive decisions","Total","Person","0"
"2007M05","Lithuania","Total positive decisions","Total","Person","70"
"2007M05","Luxembourg","Total positive decisions","Total","Person","55"
"2007M05","Hungary","Total positive decisions","Total","Person","35"
"2007M05","Malta","Total positive decisions","Total","Person","20"
"2007M05","Netherlands","Total positive decisions","Total","Person",":"
"2007M05","Austria","Total positive decisions","Total","Person","355"
"2007M05","Poland","Total positive decisions","Total","Person","330"
"2007M05","Portugal","Total positive decisions","Total","Person","0"
"2007M05","Romania","Total positive decisions","Total","Person","10"
"2007M05","Slovenia","Total positive decisions","Total","Person","0"
"2007M05","Slovakia","Total positive decisions","Total","Person","5"
"2007M05","Finland","Total positive decisions","Total","Person","90"
"2007M05","Sweden","Total positive decisions","Total","Person","990"
"2007M05","United Kingdom","Total positive decisions","Total","Person","575"
"2007M05","Norway","Total positive decisions","Total","Person","140"
"2007M06","Belgium","Total positive decisions","Total","Person","265"
"2007M06","Bulgaria","Total positive decisions","Total","Person","60"
"2007M06","Czech Republic","Total positive decisions","Total","Person","20"
"2007M06","Denmark","Total positive decisions","Total","Person","0"
"2007M06","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","350"
"2007M06","Estonia","Total positive decisions","Total","Person","0"
"2007M06","Ireland","Total positive decisions","Total","Person","20"
"2007M06","Greece","Total positive decisions","Total","Person","5"
"2007M06","Spain","Total positive decisions","Total","Person","50"
"2007M06","France","Total positive decisions","Total","Person",":"
"2007M06","Italy","Total positive decisions","Total","Person",":"
"2007M06","Cyprus","Total positive decisions","Total","Person","30"
"2007M06","Latvia","Total positive decisions","Total","Person","0"
"2007M06","Lithuania","Total positive decisions","Total","Person","55"
"2007M06","Luxembourg","Total positive decisions","Total","Person","20"
"2007M06","Hungary","Total positive decisions","Total","Person","15"
"2007M06","Malta","Total positive decisions","Total","Person","5"
"2007M06","Netherlands","Total positive decisions","Total","Person",":"
"2007M06","Austria","Total positive decisions","Total","Person","450"
"2007M06","Poland","Total positive decisions","Total","Person","240"
"2007M06","Portugal","Total positive decisions","Total","Person","0"
"2007M06","Romania","Total positive decisions","Total","Person","5"
"2007M06","Slovenia","Total positive decisions","Total","Person","0"
"2007M06","Slovakia","Total positive decisions","Total","Person","10"
"2007M06","Finland","Total positive decisions","Total","Person","100"
"2007M06","Sweden","Total positive decisions","Total","Person","1,080"
"2007M06","United Kingdom","Total positive decisions","Total","Person","555"
"2007M06","Norway","Total positive decisions","Total","Person","150"
"2007M07","Belgium","Total positive decisions","Total","Person","290"
"2007M07","Bulgaria","Total positive decisions","Total","Person","0"
"2007M07","Czech Republic","Total positive decisions","Total","Person","45"
"2007M07","Denmark","Total positive decisions","Total","Person","25"
"2007M07","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","790"
"2007M07","Estonia","Total positive decisions","Total","Person","0"
"2007M07","Ireland","Total positive decisions","Total","Person","25"
"2007M07","Greece","Total positive decisions","Total","Person","45"
"2007M07","Spain","Total positive decisions","Total","Person","15"
"2007M07","France","Total positive decisions","Total","Person",":"
"2007M07","Italy","Total positive decisions","Total","Person",":"
"2007M07","Cyprus","Total positive decisions","Total","Person","5"
"2007M07","Latvia","Total positive decisions","Total","Person","0"
"2007M07","Lithuania","Total positive decisions","Total","Person","25"
"2007M07","Luxembourg","Total positive decisions","Total","Person","25"
"2007M07","Hungary","Total positive decisions","Total","Person","20"
"2007M07","Malta","Total positive decisions","Total","Person","45"
"2007M07","Netherlands","Total positive decisions","Total","Person",":"
"2007M07","Austria","Total positive decisions","Total","Person","285"
"2007M07","Poland","Total positive decisions","Total","Person","120"
"2007M07","Portugal","Total positive decisions","Total","Person","0"
"2007M07","Romania","Total positive decisions","Total","Person","5"
"2007M07","Slovenia","Total positive decisions","Total","Person","0"
"2007M07","Slovakia","Total positive decisions","Total","Person","15"
"2007M07","Finland","Total positive decisions","Total","Person","35"
"2007M07","Sweden","Total positive decisions","Total","Person","875"
"2007M07","United Kingdom","Total positive decisions","Total","Person","660"
"2007M07","Norway","Total positive decisions","Total","Person","155"
"2007M08","Belgium","Total positive decisions","Total","Person","260"
"2007M08","Bulgaria","Total positive decisions","Total","Person","35"
"2007M08","Czech Republic","Total positive decisions","Total","Person","25"
"2007M08","Denmark","Total positive decisions","Total","Person","60"
"2007M08","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","1,605"
"2007M08","Estonia","Total positive decisions","Total","Person","0"
"2007M08","Ireland","Total positive decisions","Total","Person","35"
"2007M08","Greece","Total positive decisions","Total","Person","5"
"2007M08","Spain","Total positive decisions","Total","Person","25"
"2007M08","France","Total positive decisions","Total","Person",":"
"2007M08","Italy","Total positive decisions","Total","Person",":"
"2007M08","Cyprus","Total positive decisions","Total","Person","15"
"2007M08","Latvia","Total positive decisions","Total","Person","5"
"2007M08","Lithuania","Total positive decisions","Total","Person","25"
"2007M08","Luxembourg","Total positive decisions","Total","Person","45"
"2007M08","Hungary","Total positive decisions","Total","Person","15"
"2007M08","Malta","Total positive decisions","Total","Person","45"
"2007M08","Netherlands","Total positive decisions","Total","Person",":"
"2007M08","Austria","Total positive decisions","Total","Person","420"
"2007M08","Poland","Total positive decisions","Total","Person","165"
"2007M08","Portugal","Total positive decisions","Total","Person","0"
"2007M08","Romania","Total positive decisions","Total","Person","20"
"2007M08","Slovenia","Total positive decisions","Total","Person","0"
"2007M08","Slovakia","Total positive decisions","Total","Person","10"
"2007M08","Finland","Total positive decisions","Total","Person","80"
"2007M08","Sweden","Total positive decisions","Total","Person","1,020"
"2007M08","United Kingdom","Total positive decisions","Total","Person","640"
"2007M08","Norway","Total positive decisions","Total","Person",":"
"2007M09","Belgium","Total positive decisions","Total","Person","195"
"2007M09","Bulgaria","Total positive decisions","Total","Person","35"
"2007M09","Czech Republic","Total positive decisions","Total","Person","25"
"2007M09","Denmark","Total positive decisions","Total","Person","90"
"2007M09","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","1,420"
"2007M09","Estonia","Total positive decisions","Total","Person","0"
"2007M09","Ireland","Total positive decisions","Total","Person","35"
"2007M09","Greece","Total positive decisions","Total","Person","15"
"2007M09","Spain","Total positive decisions","Total","Person","0"
"2007M09","France","Total positive decisions","Total","Person",":"
"2007M09","Italy","Total positive decisions","Total","Person",":"
"2007M09","Cyprus","Total positive decisions","Total","Person","30"
"2007M09","Latvia","Total positive decisions","Total","Person","0"
"2007M09","Lithuania","Total positive decisions","Total","Person","0"
"2007M09","Luxembourg","Total positive decisions","Total","Person","35"
"2007M09","Hungary","Total positive decisions","Total","Person","10"
"2007M09","Malta","Total positive decisions","Total","Person","15"
"2007M09","Netherlands","Total positive decisions","Total","Person",":"
"2007M09","Austria","Total positive decisions","Total","Person","370"
"2007M09","Poland","Total positive decisions","Total","Person","180"
"2007M09","Portugal","Total positive decisions","Total","Person","5"
"2007M09","Romania","Total positive decisions","Total","Person","15"
"2007M09","Slovenia","Total positive decisions","Total","Person","0"
"2007M09","Slovakia","Total positive decisions","Total","Person","5"
"2007M09","Finland","Total positive decisions","Total","Person","65"
"2007M09","Sweden","Total positive decisions","Total","Person","1,590"
"2007M09","United Kingdom","Total positive decisions","Total","Person","565"
"2007M09","Norway","Total positive decisions","Total","Person",":"
"2007M10","Belgium","Total positive decisions","Total","Person","210"
"2007M10","Bulgaria","Total positive decisions","Total","Person","40"
"2007M10","Czech Republic","Total positive decisions","Total","Person","15"
"2007M10","Denmark","Total positive decisions","Total","Person","110"
"2007M10","Germany (until 1990 former territory of the FRG)","Total positive decisions","Total","Person","885"
"2007M10","Estonia","Total positive decisions","Total","Person","0"
"2007M10","Ireland","Total positive decisions","Total","Person",":"
"2007M10","Greece","Total positive decisions","Total","Person","20"
"2007M10","Spain","Total positive decisions","Total","Person","20"
"2007M10","France","Total positive decisions","Total","Person",":"
"2007M10","Italy","Total positive decisions","Total","Person",":"
"2007M10","Cyprus","Total positive decisions","Total","Person","5"
"2007M10","Latvia","Total positive decisions","Total","Person","0"
"2007M10","Lithuania","Total positive decisions","Total","Person","30"
"2007M10","Luxembourg","Total positive decisions","Total","Person","25"
"2007M10","Hungary","Total positive decisions","Total","Person","15"
"2007M10","Malta","Total positive decisions","Total","Person","100"
"2007M10","Netherlands","Total positive decisions","Total","Person",":"
"2007M10","Austria","Total positive decisions","Total","Person","245"
"2007M10","Poland","Total positive decisions","Total","Person","230"
